Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Debug 0,Debug 1,Debug 2,Debug 3,App message,
13.874759999999776,1413,,,,-0.015625,0.16015625,-0.99609375,,,12.415219319921892,2.269339892039095,2996,2997,27.996623397872504,,66.81521728948928,,,,,,0.90234375,2.2837204592768106,0,0,0,0,,
13.913674999998882,1413,,,,0.041015625,-0.076171875,-0.9140625,,,12.414255736885595,2.2736679306025853,2995,2996,28.058414411158335,,66.63190938605268,,,,,,0.90625,2.2837952022780317,0,0,0,0,,
13.965765000000596,1413,,,,-0.099609375,-0.10546875,-0.994140625,,3.089231690557466,12.413654262797401,2.274391627006284,2995,2996,28.07315479280245,,66.59592903167955,,,,,-0.7215439333700033,0.896484375,2.283680172380073,0,0,0,0,,
14.003085000000894,1413,,,,-0.0234375,0.15234375,-0.890625,0.06008407159432786,,12.414185284774604,2.279479030678472,2995,2995,28.143804370843014,18.8433064456801,66.95365771232325,0.16394318584494944,0.1097659594933054,0.32503977077001545,-0.4477107365328822,,0.8828125,2.283849261613421,0,0,0,0,,
14.039710000000895,1413,,,,0.02734375,0.236328125,-1.021484375,,,12.414124244794344,2.280858382905758,2995,2994,28.15857841213305,,66.911366835332,,,,,,0.89453125,2.2838769417554112,0,0,0,0,,
14.084224999999627,1413,,,,0.072265625,-0.16796875,-0.923828125,,3.0581693054107664,12.413898282768423,2.280236329741183,2995,2995,28.156731725486086,,66.91842712612083,,,,,-0.7184672537289071,0.90234375,2.283798863267173,0,0,0,0,,
14.131825000001118,1413,,,,-0.193359375,-0.15234375,-0.966796875,,,12.414120464138264,2.280865373101567,2993,2995,28.1491190457479,,66.94000412354345,,,,,,0.88671875,2.283785976155122,0,0,0,0,,
14.181120000001043,1413,,,,0.005859375,-0.0078125,-0.98828125,0.06006340962027341,,12.414272953089469,2.275317043287396,2994,2995,28.100882240289415,18.836988833133685,67.03344283663202,0.1623491595446264,0.10882823105909965,0.326155150829514,-0.44851624947898905,,0.88671875,2.283412697659512,0,0,0,0,,
14.209039999999106,1413,,,,0.103515625,-0.00390625,-0.87890625,,,12.414037673210395,2.2747042513485405,2995,2995,28.096410847605707,,67.05099721383418,,,,,,0.89453125,2.2833089578904664,0,0,0,0,,
14.253330000001936,1413,,,,0.048828125,0.271484375,-1.033203125,,3.1024372820225756,12.414463265907635,2.2818557320121275,2995,2995,28.167049287355557,,66.88125097223002,,,,,-0.7228519261148442,0.896484375,2.283598229351937,0,0,0,0,,
14.298905000001191,1413,,,,-0.171875,-0.185546875,-0.916015625,,,12.413598776777434,2.287691108516984,2995,2995,28.241074071471278,,66.70322829809719,,,,,,0.892578125,2.2839042796018494,0,0,0,0,,
14.348064999999478,1413,,,,-0.08203125,-0.21875,-0.97265625,0.06022060749689517,,12.413546772606116,2.289241338866314,2996,2996,28.267788695447557,18.89306665664408,66.83602619290399,0.16421036025570518,0.1097516793919651,0.32511024849005077,-0.44859995619305676,,0.89453125,2.2840648075440777,0,0,0,0,,
14.386794999999925,1413,,,,-0.125,0.216796875,-0.99609375,,3.0626112124271057,12.413217288115053,2.313637286241567,2998,2997,28.600961320316447,,66.07470371021903,,,,,-0.7189072175249991,0.89453125,2.285496736283034,0,0,0,0,,
14.436085000000894,1413,,,,0.099609375,0.21484375,-0.912109375,0.06038501301168676,,12.413107184208801,2.299019288896417,2998,2997,28.41646559698746,18.950161239653,66.68725628447606,0.16161399228723325,0.1077759372281606,0.325809226588008,-0.4501833759665982,,0.8828125,2.285081449870641,0,0,0,0,,
14.46688000000082,1413,,,,0.21875,-0.158203125,-0.888671875,,,12.413139191384653,2.291140183604828,2997,2997,28.309974618760005,,66.94940539862205,,,,,,0.890625,2.284763338614203,0,0,0,0,,
14.522715000001714,1413,,,,-0.025390625,0.04296875,-0.9765625,,3.117528000817437,12.413700674349398,2.2780219987465022,2996,2996,28.169496383151632,,67.25849277176347,,,,,-0.7243466377110845,0.896484375,2.2840936627601507,0,0,0,0,,
14.55428500000015,1413,,,,-0.13671875,-0.26171875,-0.9921875,,,12.413714304838111,2.2796556650099027,2994,2994,28.217562481946764,,67.09539074632175,,,,,,0.884765625,2.284124816502797,0,0,0,0,,
14.595305000001565,1413,,,,-0.0390625,-0.103515625,-0.943359375,0.060243088477746544,,12.413455370973978,2.2790047230258166,2990,2993,28.183906492669916,18.881375612150226,66.99346528509419,0.16511127498630435,0.1106137646897262,0.3249983142668831,-0.44864323234526354,,0.875,2.284030507303559,0,0,0,0,,
14.648785000002011,1413,,,,0.072265625,0.1328125,-0.947265625,,,12.413896374723429,2.2777178673683043,2991,2993,28.15349342852819,,67.06230749467647,,,,,,0.8828125,2.2838790378594913,0,0,0,0,,
14.68463500000164,1413,,,,-0.2578125,0.02734375,-1.00390625,,3.0615045628558133,12.413770404448208,2.2809684708115685,2989,2991,28.176309316637376,,66.96273371384405,,,,,-0.7187976056523195,0.8828125,2.283984743365374,0,0,0,0,,
14.727669999999925,1413,,,,0.009765625,-0.08203125,-0.97265625,,,12.414028358095646,2.2826237027785017,2989,2990,28.18472969275659,,66.92414530430088,,,,,,0.87109375,2.2840383429672273,0,0,0,0,,
14.764710000000894,1413,,,,0.048828125,0.21484375,-1.001953125,0.060111079734666464,,12.414060428111643,2.283513568433192,2991,2988,28.18706301294559,18.811441132736547,66.73785461116306,0.16274694433315054,0.1086138190931685,0.325627982444109,-0.448366062357467,,0.875,2.2840717670897766,0,0,0,0,,
14.810800000000745,1413,,,,-0.05078125,-0.26953125,-0.931640625,,,12.41390424988317,2.2852895249517116,2990,2988,28.20936144314613,,66.6822266962076,,,,,,0.87109375,2.284165494767878,0,0,0,0,,
14.862865000000223,1413,,,,-0.009765625,0.2265625,-0.931640625,,3.151113407192235,12.413722073141649,2.282809624605332,2989,2989,28.165777669316263,,66.7907392467587,,,,,-0.7276732185754733,0.8671875,2.2840382672301707,0,0,0,0,,
14.906730000000447,1413,,,,0.26171875,-0.2421875,-0.96484375,0.06055142052272771,,12.413790516496672,2.2848466392205675,2987,2989,28.177055200359348,18.952191221281637,67.26107851412357,0.16626644224936973,0.11183260226398847,0.324338488380438,-0.4499675847740438,,0.873046875,2.284137789370013,0,0,0,0,,
14.954644999999553,1413,,,,-0.125,-0.025390625,-0.955078125,,,12.41365856333561,2.289557975525687,2988,2989,28.254926108697045,,67.08087408975082,,,,,,0.87109375,2.2844207540579036,0,0,0,0,,
14.995525000000372,1413,,,,0.1484375,0.302734375,-0.955078125,,3.082383780920308,12.413492730790063,2.2912243745116405,2991,2990,28.27511982978505,,67.0547584841933,,,,,-0.7208656588567871,0.861328125,2.284568301550531,0,0,0,0,,
15.048205000000074,1413,,,,0.01171875,-0.099609375,-0.96875,0.06047669664840085,,12.413039617118342,2.289088662041647,2991,2990,28.25003593221232,18.93859844669256,67.03920126734309,0.16275669974187643,0.10911079151604179,0.3244890293954752,-0.44963880968203335,,0.869140625,2.2845614716109903,0,0,0,0,,
15.08502999999933,1413,,,,-0.32421875,0.078125,-0.99609375,,,12.41357714273406,2.2912683289258937,2993,2991,28.294823996693864,,66.94040425862909,,,,,,0.87109375,2.284736855870938,0,0,0,0,,
15.132320000000298,1413,,,,0.119140625,0.111328125,-0.92578125,,3.178092826489093,12.413708182080866,2.294424444861913,2992,2991,28.350086957150666,,66.80925155445462,,,,,-0.7303454869697779,0.861328125,2.2850161996246094,0,0,0,0,,
15.177189999999479,1413,,,,-0.0625,-0.068359375,-1.0390625,,,12.413212368680153,2.295017610223346,2992,2990,28.344177170090227,,66.81273955124102,,,,,,0.865234375,2.2851713058505014,0,0,0,0,,
15.211215000001713,1413,,,,-0.01171875,-0.064453125,-0.94140625,0.060522583876832334,,12.412712546605892,2.2912198607813186,2989,2990,28.282562163865798,18.95106341952176,67.00617613680669,0.16769997314321133,0.11236933938571766,0.32456037252299685,-0.4499774465031611,,0.869140625,2.28507298280963,0,0,0,0,,
15.262519999999553,1413,,,,0.06640625,0.05859375,-0.953125,,3.0944868390431592,12.41247560141959,2.2838399872455626,2989,2990,28.219185279127146,,67.15665837272992,,,,,-0.7220644474348605,0.865234375,2.284739175499774,0,0,0,0,,
15.303405000001192,1413,,,,0.099609375,-0.04296875,-0.896484375,,,12.412738942729494,2.2859780625640025,2991,2990,28.282510683069084,,67.00655783471802,,,,,,0.873046875,2.28484889692996,0,0,0,0,,
15.343794999999925,1413,,,,-0.138671875,-0.189453125,-0.998046875,,,12.412514742932341,2.2856121460484844,2989,2990,28.267487189848353,,67.04327021912849,,,,,,0.873046875,2.2848402681652087,0,0,0,0,,
15.392915000000968,1413,,,,0.0234375,0.119140625,-0.958984375,0.06039754921719102,,12.412978549334177,2.2876379987754696,2991,2991,28.293177888611403,18.914708606056966,66.85254191142145,0.16360214177723187,0.10937219039960708,0.32458947674032385,-0.44924131081104784,,0.8671875,2.2849741699813495,0,0,0,0,,
15.433300000000745,1413,,,,-0.111328125,0.2265625,-1.080078125,,3.194790079986557,12.413093355994587,2.2899551114524943,2993,2991,28.306301623550162,,66.8378024759992,,,,,-0.7319993232626205,0.865234375,2.2851378945434355,0,0,0,0,,
15.482195000000297,1413,,,,-0.0390625,-0.1796875,-0.921875,,,12.413293120899827,2.2890148433184323,2992,2991,28.295413556778634,,66.86523551694114,,,,,,0.87109375,2.285157456468274,0,0,0,0,,
15.522920000001788,1413,,,,0.0546875,0.0703125,-0.970703125,0.06018030332286113,,12.413864141247581,2.289940330653629,2994,2993,28.314395352445217,18.861129330414425,66.61321598303383,0.1693848774386385,0.1128327142507974,0.3252813609786652,-0.4484976882428804,,0.869140625,2.285255000409764,0,0,0,0,,
15.558055000001564,1413,,,,0.11328125,0.130859375,-0.978515625,,,12.414081229511696,2.2891918345428763,2995,2993,28.3193171380932,,66.61582247814779,,,,,,0.8671875,2.2852676295193954,0,0,0,0,,
15.610935000000522,1413,,,,-0.046875,-0.17578125,-0.966796875,,3.0666852633661192,12.41371743439497,2.2891550335649717,2993,2994,28.31441468069817,,66.63038560610596,,,,,-0.7193107457641106,0.873046875,2.285331223180789,0,0,0,0,,
15.655125000001863,1413,,,,-0.32421875,-0.119140625,-1.03515625,0.06011904416403403,,12.413092574918242,2.286461348322922,2994,2994,28.255118448245263,18.848614115327347,66.70867138586675,0.16270083543555316,0.10853556565276302,0.324061734034523,-0.4471069184974156,,0.869140625,2.2852297154163885,0,0,0,0,,
15.690724999999627,1413,,,,0,0.044921875,-0.9296875,,,12.412955798284353,2.2864364171447313,2994,2994,28.25635801995915,,66.69954512806694,,,,,,0.859375,2.285239069319887,0,0,0,0,,
15.740134999999777,1413,,,,0.099609375,0.064453125,-0.966796875,,3.167447150756152,12.413346847593179,2.286137430080993,2995,2993,28.227154774929154,,66.76205161123417,,,,,-0.7292910497899359,0.865234375,2.2852426430230692,0,0,0,0,,
15.779900000002236,1413,,,,-0.173828125,-0.341796875,-0.869140625,,,12.41344183430193,2.2765456342835453,2987,2993,28.122085435422726,,66.99540687606229,,,,,,0.87109375,2.284712785129188,0,0,0,0,,
15.816700000001118,1413,,,,-0.0546875,-0.044921875,-0.978515625,0.05961710304698369,,12.413773543513454,2.2734416605050076,2992,2991,28.07554906383693,18.673152101453635,66.5103719218294,0.16962573504178644,0.11281870725142906,0.3278765137525523,-0.44723898998726486,,0.861328125,2.284445718899931,0,0,0,0,,
15.867455000001938,1413,,,,0.06640625,0.154296875,-0.974609375,,3.07824017393186,12.413198748427556,2.2822854045617764,2990,2990,28.18167905412857,,66.23916163965758,,,,,-0.7204552412020625,0.86328125,2.28479703352046,0,0,0,0,,
15.902695000000298,1413,,,,-0.28515625,-0.07421875,-1.00390625,,,12.413304418753288,2.282198984620877,2986,2989,28.154292720177928,,66.28413015167139,,,,,,0.8671875,2.2847601834038045,0,0,0,0,,
15.948945000000299,1413,,,,0.0703125,0.0390625,-0.900390625,,,12.412984478760938,2.286229439409004,2989,2989,28.21957854487504,,66.1304436891115,,,,,,0.857421875,2.2849552596915146,0,0,0,0,,
16.0000549999997,1413,,,,0.01171875,-0.0078125,-0.966796875,0.06012779214208245,,12.412588182028927,2.286266175285273,2989,2989,28.26288472584968,18.82195245211191,66.59600615678502,0.16354521040066,0.10891457838755056,0.32450033394903655,-0.44752628671679157,,0.85546875,2.284978113172792,0,0,0,0,,
16.04584999999963,1413,,,,-0.0234375,-0.275390625,-0.826171875,,3.1936074286635914,12.412780492609834,2.2843192552238705,2992,2989,28.22014923740276,,66.6968335545896,,,,,-0.7318821835378151,0.861328125,2.2848841516873093,0,0,0,0,,
16.093370000001045,1413,,,,0.03515625,0.0703125,-0.966796875,0.05985576448133292,,12.412510703355958,2.286596080377331,2991,2989,28.27644424497135,18.737222738068628,66.26442340394631,0.17044187782296588,0.11294232757824699,0.3265433756141387,-0.44757750663982504,,0.85546875,2.2850091553201173,0,0,0,0,,
16.133955000001936,1413,,,,-0.19921875,0.03125,-1.076171875,,,12.411997493689304,2.289356412243742,2986,2989,28.31387369939768,,66.17151950418865,,,,,,0.84765625,2.2851854267635283,0,0,0,0,,
16.177349999999628,1413,,,,-0.056640625,-0.02734375,-0.951171875,,3.1014643868246354,12.412411340058819,2.285005438108894,2989,2989,28.22346755839121,,66.38238458634072,,,,,-0.7227555623992349,0.8515625,2.284993679294197,0,0,0,0,,
16.221410000000148,1413,,,,0.19921875,0.142578125,-0.873046875,,,12.413030345825666,2.283139441727561,2986,2988,28.194248892410034,,66.43665648843317,,,,,,0.84765625,2.284890221921208,0,0,0,0,,
16.275000000001864,1413,,,,-0.0625,-0.134765625,-0.9453125,0.060301695166025904,,12.41332039337275,2.2864677373164737,2985,2986,28.24140754216048,18.858518516396906,66.77612823738961,0.16445959867568635,0.10981975251037264,0.32343507191211324,-0.4476945931832625,,0.84375,2.2850575205464976,0,0,0,0,,
16.30316500000097,1413,,,,0.037109375,0.234375,-1.076171875,,,12.412895844840637,2.287763002235878,2985,2986,28.236670214521695,,66.76818505952437,,,,,,0.849609375,2.2851402423283376,0,0,0,0,,
16.336984999999405,1413,,,,0,-0.25,-0.88671875,,3.1756236032397704,12.413169388508454,2.2903641659079534,2984,2985,28.231939005787073,,66.77295355362376,,,,,-0.7301009143503658,0.8515625,2.2853119196487293,0,0,0,0,,
16.394439999999477,1413,,,,-0.041015625,0.041015625,-0.9453125,0.05992043766117735,,12.413334850279048,2.292218777359969,2985,2985,28.27314921621013,18.732725264840123,66.25623881367946,0.16952277676330257,0.11231941581587446,0.3263452622564838,-0.4478054398672169,,0.84375,2.2855081426734474,0,0,0,0,,
16.43627500000037,1413,,,,-0.087890625,0.08984375,-1.076171875,,,12.41292507960135,2.3003514417534863,2985,2985,28.38075196608309,,66.0066754775217,,,,,,0.84765625,2.2860692415866595,0,0,0,0,,
16.48154000000097,1413,,,,-0.109375,0.083984375,-0.9296875,,3.1130312622843364,12.41309775998831,2.3010430781002267,2986,2986,28.416282149189342,,65.9285415225347,,,,,-0.7239012429408251,0.84375,2.2863067422365786,0,0,0,0,,
16.523544999999924,1413,,,,-0.013671875,-0.17578125,-0.9609375,,,12.412484320192434,2.2978693614212817,2985,2986,28.392406536579934,,65.99008948469326,,,,,,0.833984375,2.286320141696586,0,0,0,0,,
16.560125,1413,,,,-0.07421875,-0.0703125,-0.890625,0.06047316343815261,,12.412246171892251,2.298299967328515,2986,2986,28.441476535831207,18.910629757702264,66.48962030462178,0.16461806413487653,0.10945392579609817,0.32320398548544305,-0.4485445031515499,,0.83984375,2.286453776632525,0,0,0,0,,
16.610330000001937,1413,,,,-0.013671875,-0.04296875,-0.97265625,,3.146387899296057,12.412125416975925,2.297562381132974,2986,2986,28.409138383778554,,66.56348641480446,,,,,-0.7272051645651535,0.8359375,2.2866206721692772,0,0,0,0,,
16.63418500000052,1413,,,,-0.2734375,0.029296875,-0.9453125,,,12.412409507693942,2.2995060782899803,2986,2986,28.441179376918694,,66.47892818672298,,,,,,0.830078125,2.2868043242599403,0,0,0,0,,
16.673485000001268,1413,,,,0.0546875,0.099609375,-0.955078125,,,12.412908482836738,2.3021861075655266,2986,2986,28.4557155329822,,66.44371845591749,,,,,,0.833984375,2.2871140527403226,0,0,0,0,,
16.70107500000112,1413,,,,-0.01171875,-0.033203125,-1.171875,0.06006932744400215,,12.412975235535548,2.3026911063841604,2982,2986,28.462831590520423,18.780342753607954,65.98199021021776,0.16753623406003035,0.11054374155605673,0.3260564839982819,-0.4484698684239629,,0.83984375,2.287269565388784,0,0,0,0,,
16.747125,1413,,,,-0.0703125,-0.275390625,-0.916015625,,,12.412574394795149,2.3011142225218246,2985,2985,28.433909967641128,,66.04638862915428,,,,,,0.833984375,2.287356237772035,0,0,0,0,,
16.804615000000222,1413,,,,-0.01953125,0.09375,-0.98828125,,3.1500679636822784,12.412651134752204,2.3030776514725986,2985,2985,28.452943671498105,,66.00043038693678,,,,,-0.7275696690654209,0.833984375,2.287765834246484,0,0,0,0,,
16.834575000001117,1413,,,,-0.07421875,-0.34765625,-0.82421875,,,12.412690787146179,2.305030302618405,2990,2985,28.46096387109927,,65.96855489914071,,,,,,0.837890625,2.288011483064051,0,0,0,0,,
16.877860000001267,1413,,,,-0.0234375,0.2109375,-0.97265625,0.06057280869301908,,12.412879687366031,2.3002432890098152,2986,2985,28.426257498460565,18.934762027385965,66.61011224714116,0.16636427535377693,0.11081543055229383,0.3229603201903666,-0.4489470998430468,,0.837890625,2.2879721634582055,0,0,0,0,,
16.91832500000112,1413,,,,-0.2109375,0.04296875,-0.943359375,,,12.413077513415255,2.299878993539353,2983,2984,28.419056467339022,,66.59856330978454,,,,,,0.837890625,2.288070987537392,0,0,0,0,,
16.962060000000523,1413,,,,0.12890625,-0.0625,-0.984375,,3.151184561717964,12.41331234241408,2.2991617263973625,2984,2983,28.422331680678614,,66.58061666826049,,,,,-0.7276802663176105,0.83984375,2.288223880157828,0,0,0,0,,
17.004290000000967,1413,,,,-0.203125,0.046875,-0.931640625,0.06035126931618962,,12.412605411211821,2.3010952365316344,2982,2983,28.43259810261241,18.85192281222255,66.3039049199321,0.16715454402746172,0.11082998994131424,0.3252085227930628,-0.44947665693368744,,0.841796875,2.2884771652483784,0,0,0,0,,
17.03813000000082,1413,,,,0.099609375,-0.09765625,-1.00390625,,,12.413252466619053,2.299022494407343,2985,2983,28.407061736650206,,66.36497073678026,,,,,,0.833984375,2.2884955630026242,0,0,0,0,,
17.08450500000082,1413,,,,-0.095703125,-0.044921875,-1.01953125,,3.1515659985369777,12.412500796356273,2.313141509520705,2984,2982,28.57316141706177,,65.9631317786329,,,,,-0.7277180470253662,0.8359375,2.2894443683465604,0,0,0,0,,
17.129390000000598,1413,,,,0.125,-0.00390625,-0.904296875,,,12.412642945312514,2.3023320391955986,2984,2983,28.44028942644472,,66.28794878518524,,,,,,0.8359375,2.289171834450864,0,0,0,0,,
17.15925,1413,,,,-0.01171875,-0.21484375,-0.990234375,0.06012492053978878,,12.412879704688352,2.301891204314124,2987,2984,28.487497716632667,18.789913531631534,65.9584555952799,0.16772647693303813,0.11062979380940534,0.32607660827373924,-0.4488247741630695,,0.83203125,2.289273560448782,0,0,0,0,,
17.202830000000073,1413,,,,-0.15625,0.099609375,-0.990234375,,,12.41248086660771,2.307352184199795,2985,2984,28.534409933471327,,65.83398558400575,,,,,,0.83203125,2.2897562043696986,0,0,0,0,,
17.243150000000373,1413,,,,0.3359375,-0.109375,-0.96484375,,3.146415407896642,12.412888014923423,2.3005253191428467,2982,2983,28.436624795233477,,66.0543773221996,,,,,-0.7272078892481093,0.83984375,2.289560086332071,0,0,0,0,,
17.28902999999933,1413,,,,-0.10546875,-0.111328125,-0.958984375,0.06011158675062292,,12.413089089380097,2.304338687509172,2983,2983,28.489688407256786,18.778858262499156,65.91457931746237,0.1675509428696176,0.11044049913495015,0.326392462599465,-0.4490073718259722,,0.83203125,2.2899657745480773,0,0,0,0,,
17.32415500000119,1413,,,,0.13671875,0.09765625,-0.853515625,,,12.412606601481258,2.3064267948529835,2985,2984,28.497740920678666,,65.90644960643229,,,,,,0.833984375,2.2902415603407857,0,0,0,0,,
17.35741000000015,1413,,,,-0.0703125,-0.173828125,-0.982421875,,,12.412044350384418,2.304801722250652,2983,2983,28.470222995898645,,65.96410426337424,,,,,,0.837890625,2.290319149668841,0,0,0,0,,
17.403140000000597,1413,,,,-0.0625,0.138671875,-1.021484375,,3.1973183653417707,12.412083515360882,2.304373297022309,2983,2984,28.463194860165608,,65.98654487221569,,,,,-0.7322497458892968,0.8359375,2.290488047744865,0,0,0,0,,
17.431865000000222,1413,,,,-0.041015625,-0.08203125,-0.94921875,,,12.41221246495932,2.3018545174546823,2986,2984,28.435163919477276,,66.05528688044579,,,,,,0.8359375,2.2904868279782407,0,0,0,0,,
17.472950000001116,1413,,,,0.041015625,-0.17578125,-0.916015625,0.06026874824304807,,12.41251652657352,2.304132622852203,2985,2984,28.440276470586888,18.832903376167135,66.2191290427301,0.1697729925906139,0.11242219704328323,0.32545430159700084,-0.4491799702158307,,0.837890625,2.29076154068535,0,0,0,0,,
17.505055000001565,1413,,,,-0.01171875,0.201171875,-0.97265625,,,12.411773974913574,2.2971117349242003,2982,2984,28.39334508983853,,66.33860699111102,,,,,,0.845703125,2.2905089751474823,0,0,0,0,,
17.54065500000119,1413,,,,-0.087890625,-0.029296875,-0.95703125,,3.121634118844504,12.411514934463323,2.3007839688270715,2983,2985,28.43925596411983,,66.23736006489533,,,,,-0.7247533421440555,0.841796875,2.2907857554440265,0,0,0,0,,
17.5876950000003,1413,,,,-0.06640625,0.0625,-0.99609375,0.06035175351924547,,12.41183156543541,2.300652639311639,2984,2985,28.432959490998986,18.862418488131976,66.33997594975382,0.16549490304271436,0.10978927887660511,0.3248373725136365,-0.4491697471089071,,0.833984375,2.2909142572357113,0,0,0,0,,
17.64075500000082,1413,,,,-0.041015625,-0.04296875,-0.943359375,,,12.412028773674802,2.29239218067266,2984,2985,28.319587523820253,,66.60516911558902,,,,,,0.84375,2.2905946924359615,0,0,0,0,,
17.679220000000672,1413,,,,0.01171875,-0.009765625,-0.86328125,,3.207840000027364,12.411735933318363,2.2967516988791625,2983,2984,28.371130119297938,,66.46819999283609,,,,,-0.7332918970014968,0.83984375,2.2908616256530743,0,0,0,0,,
17.71190499999933,1413,,,,0.095703125,-0.158203125,-1.001953125,,,12.41150941929493,2.2967145637301414,2984,2983,28.373751839839016,,66.44341906779103,,,,,,0.837890625,2.290919180973907,0,0,0,0,,
17.757245000001042,1413,,,,0.02734375,-0.091796875,-0.91015625,0.06046249489233081,,12.411936871881718,2.29443152454657,2985,2984,28.359544532188163,18.890814604461568,66.61184062043183,0.16980951151094073,0.11311324116600167,0.32443381196804844,-0.4495063394771021,,0.845703125,2.290866472388815,0,0,0,0,,
17.810150000000373,1413,,,,-0.03125,-0.025390625,-1.001953125,,3.102321037039131,12.41217023870349,2.2991947148167844,2984,2985,28.426423500896956,,66.4787606035146,,,,,-0.7228404122348812,0.841796875,2.291211250921052,0,0,0,0,,
17.852145000001414,1413,,,,0.0546875,-0.0234375,-0.88671875,,,12.412403096630118,2.2978085206087937,2986,2986,28.402778014834276,,66.5621216079869,,,,,,0.83984375,2.29123735601964,0,0,0,0,,
17.883950000001118,1413,,,,-0.140625,0.060546875,-0.96484375,,,12.41304070234514,2.2940267875117257,2991,2987,28.37405373781898,,66.66016707322233,,,,,,0.849609375,2.2910936029208053,0,0,0,0,,
17.929995000001043,1413,,,,-0.0625,0.091796875,-1.0078125,0.060284142647008494,,12.413455852764812,2.296694798931254,2989,2988,28.395160674142595,18.862616500155116,66.42898315180842,0.16446928436538055,0.10925527320097854,0.32484607028872703,-0.44876581396901666,,0.84375,2.2912850677922467,0,0,0,0,,
17.964650000000372,1413,,,,0.125,-0.203125,-0.93359375,,3.1869853139870177,12.413221874714456,2.2971173248980365,2987,2989,28.39765658117242,,66.44856492955037,,,,,-0.7312262736548426,0.833984375,2.2913719547689206,0,0,0,0,,
18.006320000000297,1413,,,,-0.07421875,0.111328125,-1.0234375,,,12.41342475568137,2.295159866282529,2991,2990,28.382275049453703,,66.50095709558919,,,,,,0.83984375,2.2913356470203348,0,0,0,0,,
18.04884500000067,1413,,,,0.01953125,0.0078125,-0.96484375,0.06010672729648686,,12.413679690662667,2.294621152729552,2989,2990,28.37144569339475,18.823074922630582,66.34513843971244,0.1693126828154614,0.11233073380990911,0.32550791505009724,-0.44823935357542255,,0.84375,2.2913566251097746,0,0,0,0,,
18.092765000000597,1413,,,,0.0625,0.03125,-0.8359375,,,12.413233572592858,2.2933925683409795,2993,2991,28.337903110548446,,66.44237750883552,,,,,,0.8359375,2.2913262015014664,0,0,0,0,,
18.14428500000015,1413,,,,0.017578125,0.013671875,-0.94921875,,3.0666245324376735,12.412566850207801,2.2871241059096823,2992,2992,28.252249797093732,,66.65361152510589,,,,,-0.7193047304626374,0.837890625,2.29099007110886,0,0,0,0,,
18.183460000000895,1413,,,,-0.03515625,-0.0546875,-0.943359375,,,12.413121835160144,2.2864678937791965,2993,2992,28.219702059754297,,66.74483130419618,,,,,,0.84375,2.290904816336806,0,0,0,0,,
18.22689499999955,1413,,,,-0.146484375,-0.044921875,-1.017578125,0.06010666078147478,,12.413254721541735,2.2837366428122543,2994,2992,28.19092874799756,18.8352004397137,66.81298302756906,0.16281348012478528,0.10878054284236734,0.325241324723136,-0.4480163862329243,,0.83203125,2.290689603662445,0,0,0,0,,
18.263679999999702,1413,,,,0.099609375,-0.05859375,-0.908203125,,,12.41310134284106,2.2811839210553897,2993,2992,28.15568296806701,,66.89883301192486,,,,,,0.828125,2.290480431883294,0,0,0,0,,
18.311349999999628,1413,,,,0.0625,0.1015625,-0.984375,,3.1558092281380046,12.413450033983029,2.2856727313030367,2992,2992,28.232749236705576,,66.71493184707667,,,,,-0.7281383321407662,0.83984375,2.290590119736224,0,0,0,0,,
18.33600500000082,1413,,,,0,-0.154296875,-0.927734375,0.05980734274412382,,12.413246691628123,2.2795491017252902,2994,2993,28.17195212639965,18.743634282689698,66.53296228316826,0.16836698692166055,0.11201954390589526,0.3264318254671625,-0.4471898886812018,,0.841796875,2.290223735368845,0,0,0,0,,
18.375429999999703,1413,,,,0.015625,-0.14453125,-0.927734375,,,12.413634576065427,2.2813297750507364,2994,2993,28.18316926714512,,66.50746526991514,,,,,,0.833984375,2.290190940899576,0,0,0,0,,
18.4019299999997,1413,,,,-0.046875,-0.056640625,-0.9765625,,,12.413656663297562,2.2834596244971967,2986,2993,28.227296497986387,,66.40388272290534,,,,,,0.8359375,2.290233044780957,0,0,0,0,,
18.444090000001715,1413,,,,-0.09765625,0.296875,-1.02734375,,3.0545778090883005,12.412826394247318,2.2825705441245994,2992,2993,28.206004101595557,,66.45691133561489,,,,,-0.7181115217539085,0.841796875,2.2901043445317897,0,0,0,0,,
18.496880000000818,1413,,,,-0.01171875,-0.083984375,-0.9375,0.060042906022422224,,12.41277111019573,2.2814089133670654,2993,2993,28.191278418099312,18.819016300277323,66.75474599333945,0.1623133622049781,0.1083518726531822,0.3244345135433343,-0.44695507784754696,,0.83984375,2.2899029706283085,0,0,0,0,,
18.53410000000149,1413,,,,-0.19921875,-0.15234375,-0.94140625,,,12.413372645272373,2.2842809330025813,2994,2993,28.221473571193705,,66.68836228573623,,,,,,0.830078125,2.28996285965352,0,0,0,0,,
